,ID,Review URL,Text,Star,Thumbs Up,User Name,Developer Reply,Version,Review Date,App ID
768,24384,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEcnmJBVV0HSpzVVibR9wJ2327YYKZGDFC51QGpUT7AB4sZ157pdO3YBMvPsvEUawFAdTBDOwhOV3TJ_vI,Bad aplication,1,0,Dwi Mukti Wibowo,,85.0.4183.101,2020-12-25,com.android.chrome
769,24385,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOENFKky78k3kx8sgZrQ8gD7ncxakQU0tFj_jh4Q2c_FwKujBCv6wSqM9oznoahwplggFWBZMjdiQUaSsYY,"Google Admin repeatedly kept changing Google language 2 Ukrainian w/o permission as punishment 4 posting about the Joe Corleone Biden crime family, rendering Chrome useless. (What RD astoundingly remote odds of my Google account repeatedly ""randomly"" switching 2 Ukrainian 3 seconds after fixing it?) ASSHAT 🚼Nazi🖕 remotely powered off my cell 1 sec after reboot killing my phone. I cldn't even dial 911 w this illegal hack for 5-12hr stretches 4a wk😠Truly Orwellian! Google violates 1st Amendment",1,0,Scott Tucker,,70.0.3538.110,2020-12-25,com.android.chrome
770,24386,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHiVk2-ZyANZv2EcivQZYBO2EnVD6tyz-abTT8TPNj-H6VCS98PXSGVJfVekX2zsndHJzBg2WWiPZSE7AY,Will not update,1,0,Shawn Reed,,85.0.4183.81,2020-12-25,com.android.chrome
771,24387,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEepfaVg96ykvqFj6totKdCCKcV-ZqE9-djoeCT2kh0fx1QmhAA8m_V1wkytPwMwKU1EFwLINLTzFmfF9E,The best,5,0,Anthony Perez,,70.0.3538.110,2020-12-25,com.android.chrome
772,24388,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFXYWJSCYm-sMhlQNrR5bg1dK8OC9uLnr-vuGbJwJVUQAxy7LraJCgM7f_xFuSVXgnuBRtpo6TJLXIkO1I,Describle the situation,5,0,James Runnion,,79.0.3945.116,2020-12-25,com.android.chrome
773,24389,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHdUDiRmkUX-OZ7hgjqdwOLesQmCAXaBrk3Dp1ajKi8oOwUQLcH0fOJiwll4kZgOCAdkDfGgCyX2fDdoMI,Its better and faster,5,0,Eliseo Lujan,,87.0.4280.101,2020-12-25,com.android.chrome
774,24390,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHPCuJlbEverfWQNXBJAIlKHsj_3rHca0oh54TKXRqm1kJF8Gi2otDojz1xHLwrOnoUCXt8Yqr1CyBm8NI,"Great browser, honestly. I just noticed that alone, it is taking up nearly 1Gb of storage space on my phone. This has now forced me to uninstall an app I enjoy .. solely due to the space required to store the internet browser itself, sadly. -Virtual storage(s) are a real dilemma for some but not all, yet they are and play an integral role in a device or PC's functionality. I'll keep the app where I can. And keep good track of exactly how much precious virtual storage space is being used by apps.",4,0,Justin McGuigan,,87.0.4280.101,2020-12-25,com.android.chrome
775,24391,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFRPyqHBt_T4NkebxSdn0sCsIKLrigCMGeqd8y2Zb-lr3ub-JmZAeQ4v64MlloYBCBKkknj7TR46PmrHcg,Good,1,0,Jove Regalario,,81.0.4044.138,2020-12-25,com.android.chrome
776,24392,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHzSdJnUuiRlzotuBICKf8eYVWY0kb6A73C-xSeokrdeeb2Gv5rarZA2nfLwvQ52DFPz_Yjlfu-5RctFvA,It helps you with simple things and gets you the answer and it helps it really does,4,0,Chakia,,87.0.4280.101,2020-12-25,com.android.chrome
777,24393,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEmKDcmYPPSB3kxUc6bOP6COaRZqkvd0-Hosmsu4YutDv1iqsTjj-EYQfIquI21kcJw6mae2LZliRqOhdk,It doesn't update,1,0,ZAFER DALLOUL,,84.0.4147.89,2020-12-25,com.android.chrome
778,24394,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHQE0DoARQnhmqZw04LRzGZmjbZvz6ykpxvfOGm2REM6xRtu3jHFEZPH5kpg80GWGnJUQC2GAtGZWmJ6XA,A fair company.,5,0,Kristi Durbin,,87.0.4280.101,2020-12-25,com.android.chrome
779,24395,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEAfyYHmsrx1RBQALdf60sMqoOABbzcAicUhWEBWUPEi5tDJJFBGmhj_-XsMzn4RQargzsdjDVwOcTWWdQ,Super,5,0,Karthik c Karthik,,84.0.4147.125,2020-12-25,com.android.chrome
780,24396,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHJUJ_F6kVoKBUPM0YkeisSJWS4JAnWjOf7vcnqT9kARQL0avwCQUYFnlgz1l2OBv6EgRvEM6tBPcRddHA,Top,5,0,Ali Gaber,,85.0.4183.127,2020-12-25,com.android.chrome
781,24397,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGjWMf6nCUmjbw7To7-3t1hju8s-Xd3gyLHXIU1cSBhWcY3ai1j89OiGKMoKvyswUQTM19Do0oXgORvFNM,Cool app,4,0,PSYCHO ON YT,,87.0.4280.101,2020-12-25,com.android.chrome
782,24398,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGlgNOsLVHwdad3s_c6Y8ZSUYvmddDFuqyjmBe-v22IaK323C9-QFx0XXqb_O5A7bEEcq5x_OSNZKuYxL8,Good for old people Thanks again,4,0,Luke Wilson,,78.0.3904.108,2020-12-25,com.android.chrome
783,24399,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEwR-V-Ux9hq0JgWGMoQHN08jEWoqHUHzuivwhucqYQwD_TVMm534GGGZVYbSeWk3Y-_vvwpMN9oCwzuZ0,Chrome cast Chrome cast Phone& table Phone and tables +chrome only please contact meant,5,0,Ahmed Ali,,87.0.4280.101,2020-12-25,com.android.chrome
784,24400,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEswCvp_BWYUz2Ga15tFjMKhph0CK2SBT_Klzq3eC8prCYyqX64l57fZqvFFlqR-TubgJTWlcPUaQDeSJk,Why can't update?,1,0,Wullan Ndary,,86.0.4240.99,2020-12-25,com.android.chrome
785,24401,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOErDJwxlITW9HMNY8vNgyZ2Fk0vkbZDgSmr0kuRnAd9_j9HqLs6S4Vvv0CSs7LISfl1ZZ1dIQcTsxGx1DE,Fined Google drive now tic Google go to my drive,4,0,Bret Slanaker,,86.0.4240.110,2020-12-25,com.android.chrome
786,24402,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEe6fh6AysLG8wd8ELCiT1yiV93Gsp55cjgn50nfsZ3xcJFAlNnb5O5PzuBc36OY-ifqbt55l8OkzPGiXk,Broken as hell.,1,1,Ryan Dobson,,87.0.4280.101,2020-12-25,com.android.chrome
787,24403,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEH2zrGomKRRUo0LJsQ8aNqRbbfUfsztpWza6_ssBiHtI4_QwqdAyAtShndbfUPDXfpa4R5XVIvE9bzKq0,Good,5,0,Nicholas Mendoza,,36.0.1985.135,2020-12-25,com.android.chrome
788,24404,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH7TK4m861X8WMJp9JVF7S-hzKQZQHoj5gnFkN0HzFtuNC551oNhZLFDpK7w5qgkygVYVDUr7kXnn2WS-o,Chrome won't update I got a new phone and nothing has changed someone fix this,1,1,Kale Flakes,,87.0.4280.101,2020-12-25,com.android.chrome
789,24405,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH1Q5jnVpt9tt59dpsgQ-yGSkRiDJmgRjpOTennClTz2IbLJLmaNA3pQwhcMOj-jcY1CKuNRM9NzZvKRpY,Nice!,5,0,Michael Powell,,87.0.4280.101,2020-12-25,com.android.chrome
790,24406,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFde0DfGOGOC9c487wnBk7axZ_SsILn-tXqeBYmniHr7tym1MUvyri8Osw0cVUlFRqxypgXcglPkFcHf80,Very safe.,5,0,Nicholas Kocis,,81.0.4044.138,2020-12-25,com.android.chrome
791,24407,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFmeMvaSzVRx6HI2hZZbXLAfQo8qJ3zdHJNsFysq_OTeggFXumJBnFkktNveMi68jI3dvbYkSJJnI-HpsM,Its a great help in studying.,5,0,"B03- BAÑA, Nigel Reeze B.",,87.0.4280.101,2020-12-25,com.android.chrome
792,24408,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEYy-5k31Upgu1umkZhi4XtRiEcMhX9C-EbpgsTqfbbLzH7togiqZ-0hjAjLCM-Kh-gJwZKJ_rZiqg02s0,The platform is not obtained i understand Red green blue orange firery Hot iradescent the Key to a formalty is contration and focusing on What we all really and Absoluty Should be taking a part in this to much is never enough to Take Certain amounts of being Forcefully nice to others we all can steyeth in a world of Being split breaking point$©∆®¥ ™©® Copy Writed; Tedian Dragon;: (2014;-2020) December November 28th. around 3 -4 Pm,5,0,Kevin A. Martz,,87.0.4280.101,2020-12-25,com.android.chrome
793,24409,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH_3FqRZyghCSYR_F45pb7qDa4KAgEH3UYTubUaJhEvNHdsMRKabMMdGUUaXIFmL0UpygIxp9Nlbx1QD_c,"Ads pop up in background , seem like got hacked",1,0,PETER S YOS,,87.0.4280.101,2020-12-25,com.android.chrome
794,24410,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHIRMEa0ertQRZEFEc2S0SjqDz9b-qlnJqOG-mJJ02zPs514L9w_iI4GEM8Nyl9FRPi5NFqzTf0mSZBvcc,Keeps crashing and won't open just a black blank screen.,2,0,Master Couch Vaper,,81.0.4044.138,2020-12-25,com.android.chrome
795,24411,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHZtdtzyAVpO76S2qKCoBqdYKVOVJOVxVx1itU2mjy8fCCLrmMkhgWGanQ_YfcOFjG8DRqD5VqBkTOo0-k,I like you,5,0,BB Tarak 24 tv,,86.0.4240.198,2020-12-25,com.android.chrome
796,24412,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEEOLixjvugMWW51yx07wQSjVsOF1vXtQuK4L5lsTytUeW-3FKyU1GOIwWWCRWcMA3uk8BWbfpidZhHx1w,Nothing but problems it does whatever it wants. Opens up apps freezes I don't know is anybody else having ims trouble too. Samsung Galaxy s8 is defective and they wont help either. Chrome several alerts malicious spy ware really 2 problems. And I cant afford new phone I was told take it to the store.,1,1,Christine Pitts,,87.0.4280.101,2020-12-25,com.android.chrome
797,31644,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHFFlE_Hw3iC78ah9N98ubCYtm83EokkJ1MtzVZqUa1YfaCvTSCCN4c-TMRV5SnKCAtmEK408WVmJOzSwI,I like this app,4,0,Muhammad Ibrahim,,85.0.4183.81,2020-12-26,com.android.chrome
798,31565,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFvojfuYrZ9Cqhan1WbmMPSwdZ3QiVmDy5UnKdcMM0kzPFVhihHtu-XyF8BoTaBVFzTjeyPLlk9UoBIfqo,Best,4,0,Strategy Frimps,,87.0.4280.86,2020-12-27,com.android.chrome
799,31566,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG28-zQG9pQSpOEvzibzufyqWorts1jbXPK8lW5IkAVefFX2W0pK4rCfrIbFCXxikTiwrskvoFFqj_Xdg4,Good,5,0,sahebram maraiya,,74.0.3729.136,2020-12-27,com.android.chrome
800,31567,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG5jDt2SlnDTptmh6Zls4PrCKSskhOlI3IGgD_Mk8xiIhoUZJt23Ag3koNUv2TOAZAF7b9vx1yYwzmDDjU,Great,5,0,Maggie G,,87.0.4280.101,2020-12-27,com.android.chrome
801,31568,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG9_d8dr44SjetNh-C1XJTXui4fb5V1K4DPqGfLN5WApHjknNWkxlayxdHY0Mj3Tn-1jDy-WEnmFuvUbPg,I trust this app and its software better than I do a person. True story at the moment.,5,0,Shateisha Epperson,,87.0.4280.86,2020-12-27,com.android.chrome
802,31569,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFFyYyiCxUAwKfYlCDDOaKeeip3RiyxkCqHnzNo7x5b0rfw18gsYgiIuLYYYjo4eoSAAMQYIgv1TNOiuR4,Crome shows an update but not install new update,1,0,jk k,,87.0.4280.66,2020-12-27,com.android.chrome
803,31570,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEWqJ0V4MLLWJl5CizOq24TqWW1jqzQFnBpdo52sN5v89LvizYBUqLkjUtGcZ8UEL173XcdUCP3LTFs1cw,I can find every thing,5,0,faezeh hashemi,,87.0.4280.101,2020-12-27,com.android.chrome
804,31571,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFhcxmWTRK08kguMAtxXThOPp4q8xivN3iigxDoDF19kcCe2fRoj6RjnwPuhQCmc9D6jPCU1j8CqT0QXro,"I need to update this app, but it just won't update. I'm tired. Sigh.....",2,0,Darlene Richardson,,84.0.4147.105,2020-12-27,com.android.chrome
805,31572,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEUFXQBsAeAQzCd2_3Bffo0vwyLgAHAKEdraDK233y_BrsqcsQzPiy6Z7xjwqLJbXo4gajMEk_vY4VGUd4,Very nice,5,0,Jonh Velicaria,,28.0.1500.94,2020-12-27,com.android.chrome
806,31573,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGkWjzCiA1hhukp6lPxzc2AMmc1spWH1vlbkyd6XNpqPCPWJeY0hyVwteghWk_fOTRn9BWFZxVDw4jjQjc,"Hate it, I have been using the Google search widget for years, I click the microphone and talk, its been good just a beep letting me know its ready, now I click the microphone and I hear ""WHAT WOULD YOU LIKE TO SEARCH FOR....BEEP"" I DO NOT NEED TO BE ASKED ANYTHING.... ""WHAT WOULD YOU LIKE TO SEARCH FOR....BEEP"" ""WHAT WOULD YOU LIKE TO SEARCH FOR....BEEP"" ""WHAT WOULD YOU LIKE TO SEARCH FOR....BEEP"" ""WHAT WOULD YOU LIKE TO SEARCH FOR....BEEP"" ""WHAT WOULD YOU LIKE TO SEARCH FOR....BEEP""",1,49,Tim Doherty,,87.0.4280.101,2020-12-27,com.android.chrome
807,31574,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFEjb9NVdkDPBqmA57AV2Jr34MWXf13NOaUfWEEqQUcGNM2QnG_fLleBMDVeFqIrj3lmUc_neJ-Pnta0ic,Good serving,1,0,edgardo apilado,,40.0.2214.109,2020-12-27,com.android.chrome
808,31575,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOErf5eIttQI7Jtn_bsqxGoreasTm7Jm906tF_YCWwgX19ukbeoljE4Ig6MHceJks3ewYhjZ6CoBKIeW7ZY,Easy to use,5,0,Ahmed Maalim,,70.0.3538.110,2020-12-27,com.android.chrome
809,31576,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEEiyPAfv8qLYcAd1ikU27DuAsSzjA-rK_I6VxpdgJTp6nCiZraEWWBfOK9Rn1oRULNPgUiRS67XM2h7xw,Cannot update,1,0,Nur iman Tasneem,,83.0.4103.101,2020-12-27,com.android.chrome
810,31577,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGG-xBjrnIeykJCG8TkWz0_tWUL_lcoWISJHV2WpsYZruXqZFDhz0svORl5u_aJl_QTvh76g3sQz6RpwYw,Ye Google ka aap developer hai I couldn't even update my chrome,1,0,Sourav Kar,,80.0.3987.132,2020-12-27,com.android.chrome
811,31578,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH7vtUZsPgxzh1ZnaR9kZjHvavcHM7fr8pXpku5TIyqmlQ8hiTv1PEB8bP891PRhbMpQ0lPan_SZDXIbRw,Excellent,4,0,Sheshnath Yadav,,87.0.4280.101,2020-12-27,com.android.chrome
812,31579,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFcLC3rqBcZO1tCifY7ttpSa3ILIIdydQ7fV80YIdpEQuB4av_DEig4tha792LADJAnREYOkjlbdRdF_Rs,Its nice app,5,0,Juliet Abiles29,,85.0.4183.101,2020-12-27,com.android.chrome
813,31580,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEqUUgMtwbUiOIntpg71RKaexwTFDtAAi9GpKJbdrEgKE9dhEi4o6lreQbjy_X5l5nnr-ZV4NFKpwr_glU,Pls help me open my whasapp,5,0,Anika Kollie,,70.0.3538.110,2020-12-27,com.android.chrome
814,31581,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGpJL4QjoDFXe2j7DvOcJoXJtaanEMlu_QAj4Gz91N0IpBRZ8Mz2UH1-hNatuAsrl8Nzg2OMt6UFvmdlfI,Good,5,0,luis strada,,87.0.4280.101,2020-12-27,com.android.chrome
815,31582,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEMGfNBcRZ60kYravGLDHexuGE2wrPS2kTntg-qL2vzZoyI_IRJUGUFXDUEbbP1x3yDBnuRrB_8fC_F0LM,Im trying to up date crome but it wont let me why,5,0,Faye Akers,,85.0.4183.101,2020-12-27,com.android.chrome
816,31583,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE1e2XHngh1xMQSOADnwMYtq3-zOmr9BzeozbSx27iSIKtdeaQLF0oU6KecZFOR0W2x4e-VMw-4B4Dmw3k,good,5,0,Sk Based,,87.0.4280.101,2020-12-27,com.android.chrome
817,31584,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE4mN1rSfg69PFfMXZ7gm1qNBiKK2lCUnvXJrDN1Y6BO5NN0AqGjEH995oDT5PUEPzBL3R8GTfsX_j2nmQ,I can't update,1,0,Kenneth Smith,,86.0.4240.198,2020-12-27,com.android.chrome
818,31585,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEZeG7m3Z47y5VUwKcNfj6FvN7aU_C_d2RmH8Nfkqg4e0I16dMVpKK3SX7Ken2eDa_g8LeqZMV_-GXQirc,"🤦🏼🤬 I don't know why I'm still trying. I feel like a fool, the donkey hitting the head on the same stone over and over again 🤦🏼🥲 Your browser is okay when it works, but I'm done with those pages getting stuck again and again, nothing works until I force stop the app and reboot it again. Very dissapointing 😔👋",1,51,Ruben Grootveld,,87.0.4280.101,2020-12-27,com.android.chrome
819,31586,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEZ4SjWhtzRlM9SOdz6319h_VxWzEvlHAMxSvyAHneOAaPaV9m2i0LMPEkaKLqsGuy0K3lD-CjqSBxJ4OU,Great,5,0,J Min,,42.0.2311.111,2020-12-27,com.android.chrome
820,31587,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH-J0XxtsCUP-lXsQvt0UPmqDUDiQX9Uri677CjnijhhU-vfk75IZxjaM7nYGTkeg22QAPqo-cs407eqrc,Program ipo vzr kabisa,5,0,Tumaini Awari,,81.0.4044.117,2020-12-27,com.android.chrome
821,31588,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOERMUvCACz6oWeGqKsidI7c_p9fJJMorqR17lkYPaW-WnjDC7WiyK63LcdIRZLCvDhqDGI2uBwGMIHptpo,Good,5,0,913 Vishnupriya,,87.0.4280.101,2020-12-27,com.android.chrome
822,31589,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHVgKKh62WwrxtsLuvBleF9Q541601ycS8ctvLS26Fm1ahN55h7MC4JC6ghFT8PMTgzynCX6o0doE3fDXs,Fresh,1,0,qalab Abbas607607,,87.0.4280.101,2020-12-27,com.android.chrome
823,31590,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEHHu7Dcd5YCsdxWk-1OYCVVeE0ajsrgoOICeoH7P8DixhMONTaThXiDOH4Cs1SG23jfEyTg-dVeQwoNWA,Its helpfully to best result for all apps type,3,0,Fozia Masood,,87.0.4280.101,2020-12-27,com.android.chrome
824,31591,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHfGVMzkdfcGoBypw2whZm1NBxT0YwKzpnZ2xx7clyUL5yCdfasxXDgGG9ORWYWvgbzg6nFJc8-vzSDmLI,Good,5,0,Brenda Williams,,70.0.3538.110,2020-12-26,com.android.chrome
825,31592,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHfnR9_frV5p9TNEnJmmPjfTxHqkSEGfe21SSfyIf_05oT6Fdv6-tjQKPcjijdJmOx5oIQjmgozkAnxLLM,Nice,5,0,Raja Goud,,84.0.4147.111,2020-12-26,com.android.chrome
826,31593,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGTKLz-Cs1ZgL0beLrhGmZAWzDDu8HtW6FmMvoZSXt5cdkoXs_eYw5Xq0prPEK5byCbKqyGVTvp30cjSq8,"I love to use this cuz,when i want to search something,i can show very fast and this app is very good,I LOVE IT,KEEP GOING😊😊",5,0,My Cute Mochi,,,2020-12-26,com.android.chrome
827,31594,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHSrjXBwbD3Joc5I4XGmR23BDTyKzfygHFzuVEsy6S-7z6iWyJ0jIRrOsI7BQDCJuOdUtJSIyVErqo0dKU,Liked,5,0,Carlene Earl,,87.0.4280.101,2020-12-26,com.android.chrome
828,31595,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEOM2J7D8Rrbjakd7pasOWEt9f_-KUEkDxwgnRhkTLXc1Yxs9q9ic9PoY71wPkNmDYgVIdYW3ne31AkEp0,Good,3,0,Emmanuel Ogbumah,,80.0.3987.132,2020-12-26,com.android.chrome
829,31596,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFdl2sRmmoVGjJBDRR7hJV3Q47p2d7wZgFICWjNhY1MMMcD8Kvq16k4qhHgqqBTttZiCUmQGxd8U81o9uk,I love Google Chrome,5,0,أحمد بدير,,87.0.4280.101,2020-12-26,com.android.chrome
830,31597,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEL8YbB5lfIB3wEACJ4YCN4iWDs2kC5-qBmpB1OfuRKym8_m_VlV7QEnGxqQpIRm_6l_ZAwXEsh0cb7XS4,Why I can't update chrome since 1mnth ...,1,0,Mikun Kumar Hotta,,81.0.4044.138,2020-12-26,com.android.chrome
831,31598,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFr2B9lc3hwTfruUHkXqpJp91IpZcTLLKpQVSPyXg4X9HcxIsd3U8n4eKA3QRuJWyVzenbYTzXhMEMqqDw,Good,5,0,Hasmot Ali,,87.0.4280.101,2020-12-26,com.android.chrome
832,31599,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG8awbVPtrTp9nQWCqWZdRvXXc8hzJn_9Iye7viCXtyNWw2-qRxUjncMLMif-VdbGbJE9cgDoOcnzFuVWQ,It really fast,4,0,legend bwoy,,86.0.4240.198,2020-12-26,com.android.chrome
833,31600,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFoCWzVBkRuE-bqxe7yD7onbC9oMEUzKA6qk_Cv45MQGuy0cNDxvwxzt5ga54HGHqW-l_7CyJO7mrSE7Sg,Nice,2,0,Padma bc Padma,,83.0.4103.101,2020-12-26,com.android.chrome
834,31601,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFsw4y5YDhvIXwYGlLKgCakC1sGM_aG_6-zCaBA_JECZXF6oA9f-MZ0KY61QFH_zvWjOBfzGBLFal5sfy4,Very fast and reliable,5,0,Friday Matthew,,85.0.4183.127,2020-12-26,com.android.chrome
835,31602,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGcNL5hEEok9Wi_VOumqK4bfBpUrwr5IbcBxmSQf0px-0fW4Z63MvgG6e1DsSoyLOrf522hiXQAdtRcwhY,Excellent,1,0,Hayatudeen Rabiu,,70.0.3538.110,2020-12-26,com.android.chrome
836,31603,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE47U0Og5aVmEx8l82KD7fAMZtUXwI5GB0mexgW6J1CUO5_sYxXgYMgPu3cOD8OVnxP_Yj7xLiQlroi93Y,Good application,4,0,Irvine Phiri,,80.0.3987.99,2020-12-26,com.android.chrome
837,31604,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFw_eW9uGL11MYKv1YpsYEMUy0Sly5b3ssRnbTH6s_G-7qyFzw62N2fshhuHSsRVNP-B78l35IJG2F9A64,"My primary brouser. Was 4*, until 20201207 update. Infinite loop of updating without resolution (I. E. Up to date). Restart phone, & OS, to still no avail.",3,0,P. THUMANN,,85.0.4183.101,2020-12-26,com.android.chrome
838,31605,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHCuFj-PWlRz_0EvJdSThhMFMU1uW_2eVjgKRObb7ccNRAL-6j2x2A7xLmmfIja9UfBGUA9IN8Fshujq9g,Happy joyous and free,5,0,preston chapman,,86.0.4240.99,2020-12-26,com.android.chrome
839,31606,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE2E8ktZSXqFQuC4d28YHOy59XzjSgsbrEOpDtsYwLszU4Zbm6f2G670q66OmO8dhOYdlY8rvIHZgvLTg0,Nice app,4,0,Hermes Simba,,46.0.2490.76,2020-12-26,com.android.chrome
840,31607,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG5cmyzoTd3Oq9rGbO4Shr-C08izeRKRHoCaC7w5-rPx-54RQXdOur2kT9LtME0WnXs04ehF1t-nyHNRjg,I am not able to update this application,3,0,Soumya Kuppasta,,86.0.4240.198,2020-12-26,com.android.chrome
841,31608,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHpPbcZV72BI9mcxzEK9tpwOTwSgSLVD2XS95vCbpLQv5Umzg-GC33jm4gZbpVT5ljf0n30Nap2xZxzzEo,Lovely,5,0,Ishola Adetunji,,35.0.1916.141,2020-12-26,com.android.chrome
842,31609,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFoUdxkx4V0sk4Y4_QqK5ZG_99v5L4K-oYCrJqpW6eX_KlVrFSqqTDYThyKD7eyYzTQLN8Ww8NHzqi_S6s,I can't update my app,1,0,yasvanth kumar,,85.0.4183.81,2020-12-26,com.android.chrome
843,31610,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHtun1h0I2B2gymtUiNIc46SocNPzJH9LXNqHRu6B1XcBRZh5RVp5K_IbunT48tn_hpfpOhKrD6IMdX2rQ,awsome,5,0,Jessie Vinson,,87.0.4280.101,2020-12-26,com.android.chrome
